KIC,TIC
9406878,240179410
10549730,273047139
6949992,63213072
11514468,27396120
6666233,123452095
4245970,120893506
5939919,350987585
4168640,138645469
8650712,269267377
8328390,239291204
7377190,271965525
5449940,137555605
11764296,424868345
11657343,299159097
11521137,28233700
11653259,399825774
5390660,171099584
4847174,138730932
5771998,120319874
11953339,279919221
11805235,399861099
8617480,158933470
6424848,120318636
8934237,164522571
7254714,123125224
8222808,158494691
11775507,28226547
6939913,158926323
9115188,269035254
11713393,424814903
4276667,138891617
4640541,121120588
10354975,273129058
10452495,164524699
7698688,272716119
10389982,164782264
8374396,271350474
8193732,239238676
6303436,239228873
10810855,27916556
10196248,158272459
9487532,268710925
12454423,298897922
3239496,137686845
8737586,164670932
9093000,270520096
5307612,171976941
5381353,360025096
8310863,271885722
3425217,120500314
8460997,185059059
6504800,164886761
10729645,350812299
9832420,63290039
6792370,271963462
5024538,139109553
5369834,138433728
9508875,123492737
3861523,377873717
11854849,405717659
7105691,158555131
10797395,26539471
5726966,169461433
9156957,63451473
8074386,123198416
8282954,164676822
9958911,271355458
3748982,137402133
6869706,270706404
9402355,159646198
5087230,121460254
9532995,271041920
9598232,271880904
10362577,269025661
9160695,270856402
8475438,351804326
8364723,159763891
12120695,27844992
10069259,159051358
11875734,28159758
4546432,121012595
3626606,120425832
7515928,158630571
8288278,158390781
5357470,122300159
11098013,28232287
10924586,27009742
5937015,390130269
10145852,270619656
3956513,137483126
5302100,170646812
8655219,185059839
7036305,63369417
3098837,120824081
8365343,63001637
6441584,137211319
10554152,273874953
11244736,26584071
10082977,271253057
5019417,138574599
9593109,270789181
10748222,28230880
11284487,267570236
9285848,270699294
7695814,272177245
3337693,122304734
4037349,120425196
10924259,26961986
10082950,271253249
7680114,159577088
7258843,123550354
11084762,424864206
3962913,138366826
7867136,351762938
8973855,273688483
9775073,270697654
8145590,123498268
9518318,158660363
8939718,158172604
11547946,48504421
11411576,27648189
4840958,138103292
6866342,63371460
7449159,275494566
8243690,271667849
10090073,273045377
9945772,159051097
8167071,63210055
5552457,239226839
6525280,137757759
3953921,137152212
10583857,164658756
9603116,273131979
11551622,399954376
11652699,405718024
5211434,169814503
5955626,122442756
2831091,120571263
4265434,137552182
3110648,122143037
2585768,138307038
8479383,164677218
10924808,27009672
5709821,138095879
3858542,138303620
6838491,123451848
3847667,122519831
5179185,122064600
4638274,120765933
7501060,123233825
5562912,171504597
11017334,48450455
8331494,185184445
3234307,137095247
6954726,270610177
7268385,158388886
8494263,159763598
11361652,27914467
3340902,122780114
10203177,159226238
3341092,122780101
10937900,416527570
3237966,137485003
4168376,138571679
9594205,270957357
11766832,26964467
9327408,164669927
6342758,258202288
6864031,63122862
5985654,170650394
3558748,138888964
5965617,138219720
10809835,27905638
11875251,27992454
7205040,275569617
8210525,123202658
8279475,123490887
3952262,122685329
10647684,48217105
2020444,137818468
9154469,63066994
5526834,394174372
2997477,138037469
9823652,158730244
9391111,164881847
4157706,137320161
3323540,120500391
11969758,27388847
2836247,121126276
7604045,159448961
7292294,271262703
5620182,351069675
6384955,169464527
6634054,268166766
7702993,273574334
8620050,159222293
11652345,405688293
8293841,159106977
7826943,270523973
4858525,169457561
7031659,159652638
2167743,137978409
9788960,273878059
10221957,272839857
7903197,271956828
9821795,158414637
6125653,137626860
8806432,158213219
2854329,351057524
2714831,351056798
6706543,271961256
6152525,171512928
6048066,138219819
9025615,275490487
6937689,158722034
10081837,271040157
3866146,184014833
2016026,351054414
9046892,268391090
7022509,158721861
6445748,137757807
11286772,405685123
8155822,158657396
9152800,159646770
6224166,168811003
6119964,122598248
5640996,169179395
1576249,137346313
10158418,273377879
8872941,158221369
5357139,122300253
5297117,169181069
11347515,406949275
9641772,158729863
10973652,417659171
2568912,122223243
5440042,121942178
8004730,351685569
10164065,268703517
8543300,164652579
11598787,48448304
3355507,378083324
12017796,27082147
11447360,399951324
8491429,159385119
3449373,137893076
3339597,122606965
8952097,159762131
3356592,138888008
10933119,28087374
5269603,122300281
8604474,123411587
6153749,171971819
9702922,158787033
11287138,405687555
5202071,184163091
7120027,63282963
6783722,270609709
8414683,164726857
6391933,171511230
10358283,273873204
8349692,164727032
10489989,274200593
7281311,159767015
7336206,123233596
6038688,122444941
10874085,351189105
12020913,27640316
8098749,63210291
8361518,159383663
9907996,273684141
9368427,239287125
10742971,27772116
9015300,159048725
4912584,121597930
8947539,159177014
9340226,159581579
8108236,271668385
7105634,158555067
8361214,159304942
3837480,121214499
4669417,184089210
5349619,121329414
10581221,123494415
7960078,63009182
4246875,121012012
11303973,27395327
9330846,158173251
11623535,28227141
6922534,123316225
7427124,352007952
10973841,417660644
9784549,272844386
4371791,138104534
11181345,399826540
9163782,271545397
7878760,158318480
11442227,48418991
5943448,120576218
5290284,184248120
9278687,159581532
7966705,270860320
4540816,120172313
9397998,158935175
8564675,270615207
12646199,267673607
9414077,271881668
3534622,121656778
5868608,121945652
11910019,299219210
6266411,120253026
4771930,169812238
7470779,273782383
6306482,169466099
8784359,185186432
9107144,273242996
5817613,170735649
5351229,121598760
11666400,27083214
10938094,416529482
5389068,170738274
9752040,123357296
5444665,122596877
11183507,298894213
10788348,298892085
10547309,272281021
9241195,268711924
9267641,164832178
5440408,121946555
4556978,122439669
8375708,271667432
11413639,351191134
5359681,122707332
8815849,159452273
9446433,123412899
8553057,158989108
11820812,27397134
3631485,121085313
8631613,271044760
7204360,240184369
8687224,159579934
6145023,169463299
9206633,158173022
7266789,158218503
1432847,137307142
3761641,139035797
11767304,27013686
8410157,123411257
9401295,159513182
9843609,272601727
4449436,121012312
6591069,158278935
9727765,273685050
10414746,271878004
10002261,158490401
10419120,272842157
5196442,377909157
8155300,158557179
6115091,121943552
12219204,27911095
4546523,121012548
11133541,416283744
8265543,185184106
10275969,63292648
7747144,159105519
6028914,121016707
4828031,122063779
6436191,122067289
4919344,122440528
10263888,158413068
10139852,159725763
8263803,184997987
11700647,48448172
9779406,271661911
12257217,417656143
10132948,158786050
9873470,123447366
3559967,139036522
9700049,158321609
6675458,158217475
11924789,27912280
11700965,48451628
10784966,405719766
6309715,170651965
9517843,158560128
4077867,184471264
9838479,271254060
6509062,158427939
10074296,159728204
10735499,26961054
8947741,159223244
8558336,159648315
11444016,48507218
6627252,272947994
10782880,48506145
2717046,137548089
10718491,405686467
5113378,184010442
10220166,272282165
11550910,399867647
9992590,123413654
6613091,270707291
7594887,158423836
9573163,164669538
6049011,138428572
8690292,63208641
10222616,272842837
5965334,138100031
6139865,184426945
7097280,164673432
10463638,158984124
3756713,138479586
8295531,159382927
6462160,169175347
3860718,138570799
9098590,271545029
4928429,137971291
10359526,274200165
7202697,63283174
9470793,270855434
7733456,164413822
4644933,121786567
2581894,137817272
6118253,122296684
6310309,170733076
8355290,158494332
7188857,158633946
2719984,137891261
7672886,158720579
11507239,26491679
7365701,63368519
8367113,63286249
7874924,164777987
8656038,185185936
6445509,137757827
4069339,378085216
11668433,27396540
5023760,138970733
10338877,62916820
11231742,48450818
4665584,378087145
12555589,416280337
11308499,27914560
6504489,164886628
2452977,138209532
5650699,171881477
8682012,158933614
3859235,138366542
8481048,164889911
11752776,350814474
10253878,123414023
6851327,158633336
12404331,416266860
7593795,158317851
4852299,184296626
11136417,26415828
11905077,405717576
7133237,272179414
7045559,271537772
8480891,164883410
3532049,121275883
4633246,120044825
10219562,272279147
7968803,271260343
7416937,123201662
6949816,63122960
4941180,184419793
5107728,138574893
9933807,123445257
11401745,350810528
4659255,137972019
10783671,350812659
11518511,27913834
10328411,158272225
8386982,274127085
5256849,399820976
10907551,48450324
10553029,273681456
6530987,271051653
2834564,120963148
5350816,121465044
6233558,171512307
8563919,270521740
11082031,417658954
7829819,270951737
7909041,273139918
8210402,123198175
11710224,407000393
5110034,378088620
9655751,271041403
8515390,273787339
7592922,158215406
11247423,26887747
2303304,137221282
7381137,272714828
4056835,137217635
5475309,170737693
8144922,123416919
11514273,27395967
4382560,184165804
3643992,122684691
8425456,159178224
6276815,121943908
9640248,158491191
4469100,137896008
6499691,258202090
3241336,137976088
5879753,137900090
10147860,271040014
4278922,184013488
12735430,416267614
4773427,170232400
5176571,121733119
1432214,137147304
9838871,271355065
7212039,271538391
9774636,270618684
9711540,63206031
3228504,394179465
11038580,27643981
12459896,350737907
7432150,158552101
9724984,273131562
4819602,120821274
9706565,159391220
3329136,121325809
7936437,123126059
9907774,273591153
6148210,170253819
10099023,269030362
9664145,273131863
10089877,272843300
7624606,272487012
11255211,351190491
9073806,164725766
3545413,137318542
8385813,273786870
10341128,63291177
8638036,272368838
9206287,158113057
9533558,271255017
7740120,158276852
6448653,138221516
6109802,121016611
8488108,158932994
9389043,164655068
9717299,271165451
6529372,138430267
7983519,268299856
12168229,27686231
10387549,164524619
12301013,399949747
7368053,270525383
7044891,271434405
9932873,123357560
8142651,123198273
8625620,63127063
4755107,138573452
8964281,271771748
10556951,268705271
4838459,137752917
5898953,169818278
12215591,27398395
3345553,137549631
10355036,273129048
11713168,26582851
12458829,290032166
8150864,351911719
10407328,240177249
5731250,170649155
11908188,298963032
5382257,239226119
9007545,279912706
8506388,271885132
9390228,164780607
6388108,170652647
7830340,271047559
7445664,63119766
5641490,169461228
9074876,164882351
10338307,159726233
5119480,239225336
3943118,121467636
5732418,170736371
8174308,271259858
6020045,390205942
7432159,158551992
5372419,377916545
7800922,351803391
10800504,26816033
9837813,271166002
12266432,27639317
8176434,271668211
6507369,120899758
8613190,158319619
11669434,27641707
5111938,138970447
7432278,158552027
5511537,258348925
8048012,273498944
11259997,267989043
11861059,267747147
9570672,123495948
8571778,272173414
11455548,26583487
8782870,184947623
11768915,27233463
8623258,159648221
1572156,122783494
3743725,122449839
2717562,137636009
9651084,63362268
9487902,268932990
6865812,63369784
11612171,26656812
7743529,158720334
11138736,424866544
6583288,164462203
10736051,26961436
7173885,123233412
9723383,272837954
4951466,170740668
9635677,164784243
10350970,272080210
5206997,239225669
2308924,137817864
7939330,123490277
5343239,120317011
6225118,169176977
10417927,272599797
11602562,399914273
11925071,27992697
3643372,122606202
7602282,159219482
3222501,121395248
7973421,272270353
11197701,27458098
2572877,122671904
7978223,273237750
4934007,377917934
7175877,123415515
6526940,275496938
10657799,298966019
3847656,122519705
5724836,168813300
3003231,377871068
4545213,120765789
6288960,137902773
9353187,272074561
11909740,299159751
6584278,164646426
12520441,27843618
8255902,268159100
3626339,120416333
6888074,273775698
4274536,378011121
8812842,159097197
9222697,270617120
7593729,158317844
7060269,274120650
8555244,159222249
12266752,27686567
7666972,352007581
4459919,122302369
9172627,273687543
12258727,26487756
3346564,137687369
9846842,273379286
6106318,120495901
2861126,138153649
7770018,272942657
7587353,164552873
5543249,377915950
10613074,272598656
3734104,121214370
8355841,158628640
8757629,270521199
5682921,377730071
10729876,26416777
10223532,273129415
8314240,272608255
4379932,139106849
9271621,158486617
10122487,164524306
6357165,122067476
6465325,169821373
10849732,405719640
10473915,275577616
8772148,273689331
8355239,158494327
7429354,158218699
10092657,273592550
8145174,123449986
10551441,273376390
5186168,137214787
7697805,272487317
8090810,159046490
8547944,158220695
9388975,164655150
8428071,159521668
8219268,352011875
9530087,275575473
7094800,164413059
10843006,48092323
10873457,27905531
8257693,268606755
12059936,406999577
7366363,240184082
8423836,158989527
8638665,272491366
8410257,123411286
7121131,63372118
10656039,298783890
7368688,270611487
12117154,27309348
7416412,123125417
11822758,27767634
10785348,243273240
5873329,122600894
10619717,274201003
8250510,273138400
8605080,123449341
11084399,26584397
3964500,138571207
10880135,264508887
5903013,171089086
9328654,164784725
6072164,171972002
8751641,159647897
6141445,360022718
11353284,26818410
7730992,123313992
11703561,399825654
5857505,120317764
5375714,184009570
6461850,169175429
8976651,268155995
5544176,138725676
5364071,137555411
9340622,159646385
5428929,120255021
10186744,123310460
11180608,405687274
11771578,27649449
7586560,164460582
3965428,377873965
2311130,138035936
8025159,159442654
2860479,138037334
7174575,123316586
11663500,26666581
8548410,158319540
12069836,27640080
6305324,169176784
10025111,272838981
1724096,137488027
6278151,122067520
9397915,158935242
4831271,122447675
8951111,159647406
5964516,138096677
11555640,267670916
6272460,121218934
10397567,158839072
11014713,48217654
10406145,63291354
10140121,159728025
9944591,158838165
9780135,271874325
7060732,268164681
5817712,170735591
12152627,399949985
11770122,27456067
10778298,48189256
7185358,158277775
9246190,184945554
7740388,158318147
5737659,172375373
9145387,158492314
2306621,137547200
3329192,121325801
8886167,63074344
2692422,120629792
10663239,159516140
7585107,123489743
8241201,271160654
10712830,48217164
9092485,275490374
9905134,273044506
6549147,268167255
4478334,139107212
6759100,164886256
3345149,137484566
7022247,158633738
7181189,164730903
12056271,298962658
6755919,164645926
12406548,417655812
5456602,138641380
10004898,158840842
11723746,27912944
1725183,137546062
7176433,123453273
6309247,170252724
6344785,120105676
5952034,121943153
9394936,158486917
9657552,271425306
1872262,137546206
12061487,26413438
7369715,270782232
7770282,273035572
8690025,63127184
2308103,137684867
6782407,275568501
2300770,122681923
7954013,159106087
6139945,184426733
4915996,122064027
8612361,158213549
4248541,121274765
10215099,271167056
2571238,122375047
7019747,158388509
2159257,137097046
11498128,399826020
12644197,299028312
9389234,164669883
11560037,424815371
4269093,138041041
10809426,27905825
8442169,271969959
8495056,63001381
10006254,159053788
3103473,121395521
7798348,351800148
8143021,123230213
8217939,164786658
11955317,399861317
4758222,138803254
4921373,122714067
10333353,158985239
9573568,164724961
9774404,270518059
11129018,399951867
8682433,158988790
7849605,268924353
8960137,271043675
6707144,271963110
10933534,28087457
10133176,158786070
6612293,270609226
9569557,351897494
11393360,405718538
11285433,48504776
8175048,271349778
10266166,158731220
4057293,137217656
10613779,272841211
9595104,271165078
8414194,164671411
12120605,27845029
2166071,137818218
10662321,407002671
3964128,138570996
8042216,272270491
7363312,63120006
5445929,122712556
10514628,123310066
7685260,63373640
11670878,27775654
9896610,270854068
9327263,164670006
6587208,164886498
6871691,270948752
9549658,269033010
9512079,164721668
6675441,158217469
12070785,27766629
7602310,159219566
11911208,267671795
11598724,48448311
11404041,424867345
5470006,169180575
11443227,48448545
6117654,122136824
9666115,273589303
6183270,237158052
7685040,63367695
6442049,137211636
5600536,120320145
9966214,273373235
8028946,63009419
4639593,121012741
10656946,158662665
6229558,170651928
5429227,120317205
9776010,270854459
10157385,273129612
7131348,271759666
8773522,274021907
7385086,273502120
6877063,271757833
10412074,271252198
10532138,159515884
11233480,405685155
5611192,121942638
10053071,123130497
4858583,169457457
6449433,138430360
5456071,138575840
10287211,272600106
12052841,405688982
8123668,268823709
3443351,137151061
11019284,405687035
7117168,63004595
12067616,27231923
10321259,123494821
11447105,399914057
2580297,137636433
6620572,271961774
7671353,158551560
8539155,123361700
7215965,272178890
1866252,122681050
5542224,138641070
4464406,137216656
12105959,299029474
5703280,122712126
6784888,270780647
10784221,405686036
11340620,405718603
9207303,158269387
7383087,272951327
6953912,270607601
4078068,184554365
12402949,299089647
10150022,271423712
9517048,158415930
4921205,122706389
6362416,137087983
10398302,158984037
6268930,120577691
4478661,139107326
9642269,158837546
8479344,164677214
12456028,299097303
3954222,137217746
11603148,399954436
5208962,169181408
9045611,268155685
9022274,63074107
10485905,273048179
8396385,185110636
6368890,138098803
8263080,240193473
9411693,271255439
4729563,120626735
4156436,137152792
7685852,240183370
8103897,270784697
9667929,273878513
6371697,138638534
11029578,26538157
5944592,120688732
8325630,269120220
11754565,399861021
4372202,138214830
4568936,138301553
6888613,273779308
6953889,270607665
7733619,164413778
8552739,158933329
11520992,28233765
6543496,273231393
9776572,270957904
6866534,63371471
10407733,275487228
6363768,137342186
11180468,405687305
6801698,273507400
9934259,123493390
3097355,120629249
5094611,122440876
5565261,171975327
10879853,267990654
9181894,239309932
7434483,158792060
6314114,171967896
10122038,164455668
8087028,158495325
7348594,158386215
9390017,164725307
9049180,269035668
9541809,273371587
11506347,26414807
3951444,122519917
7018977,158316984
7987200,269123023
10975101,26417676
7530690,63368158
10355365,273128944
3355384,378083178
8973160,273582344
7613506,270612165
5512515,350988089
9205988,279912385
7188253,158555328
6470512,171510673
8460007,240194458
8458482,239274334
3964954,138646046
6127605,137903239
6115219,121943574
7730997,123314005
11852825,48451892
7124026,270610735
2441728,122782094
6302033,184562623
3342756,137219320
11496124,279918412
11702154,350814434
10420202,273048465
4253689,121939832
7009063,351802325
7765585,271966981
7888556,159577667
10859546,417660246
9005973,164882549
8816793,159580297
7032860,159767597
6370188,138429697
11913330,350739193
12167744,27639804
3657176,377873017
3449365,137893248
6701610,271155598
9692665,123447615
6607544,63213937
9602738,273043465
10452556,164524683
7432420,158555710
9008969,158269015
12455710,299089805
6120015,122598280
5350230,121333452
11295930,26415417
8382339,273038260
5689671,120767717
7220854,272950663
5358522,122446272
10034683,269030663
2711220,122781481
7730438,123230902
8153678,158384707
2578320,137348425
2856855,137548569
6548685,171092639
3241822,138038231
7696008,272177052
6347477,120495434
11818296,27013888
10657932,299032666
9959122,271424365
8225712,158931633
5962031,137627346
8178472,272175130
6509299,121270769
7667015,352007531
7695093,271957852
3235622,137219620
6866844,240185145
3745781,122716823
5887692,138967737
10924563,27009620
6272836,121271238
7810996,158433239
8321401,274127032
12120812,27844982
3220836,121124980
8890316,270616046
8743041,158419048
11288285,399860203
5370253,138575783
5513272,120104508
10862902,424865828
8424805,159098180
11867770,26964784
6058791,184426999
7431838,158431715
6207852,137758423
10848611,350812755
7284119,63283374
10280924,271039650
9651283,63362316
12019484,27318837
5795198,138096176
6504377,120421111
6463840,169465550
8914322,240196304
7597095,158634748
9636432,164891902
8122392,268484398
2971360,120824243
5353686,121864890
4773088,170232297
10128323,158210844
6368086,138097827
7596724,158630335
7612459,275570551
8352595,158171447
5893398,184561259
5468555,168814487
5395337,172373068
9936674,164656699
7265771,158166928
3955247,137319614
12470812,27778604
12017318,27006303
6209593,138097437
8307444,271160783
6309307,170252465
5794597,137968855
9520826,159049983
5879114,137759599
9201808,164522945
9908526,273871460
9544002,273685843
6046621,137903410
12110531,26413377
10086904,272278567
4543248,399820086
8587329,239274919
10489936,274200605
6949794,63122947
5364422,137628829
8330778,185111280
10518005,164525131
9075740,352013409
11817895,27006871
4663975,138643816
10453849,164658090
10751370,267991160
11029974,26540054
10067449,158786165
10275588,63291085
10328768,158323673
11455976,424815638
10481335,272078672
10935594,28360870
6045027,137756410
9730764,268379747
7102927,158317079
9825327,158986209
8093051,159305586
8881126,159303603
12418891,27843962
11302371,27185975
6960668,271537465
2987300,122683092
9785847,273372378
10215105,271166978
11515028,27531436
12314163,27398614
7668536,158215297
12052604,405683597
11812201,417657156
8012807,164786963
3938073,120764848
8218681,164889438
5435589,121272603
11560040,424867676
10966882,399913158
6947666,159767730
11243547,26418531
9153554,159722927
7780065,268923971
4450476,121121095
10732362,424864992
5078498,120044173
11152611,28362553
2441996,122782165
7025162,158926706
5939996,350987526
10158021,273374060
3663309,184167989
11408180,27186325
10187494,123413946
9286373,270855999
9487871,268932993
8883070,159520464
10712705,48217186
6962232,271757887
11073621,405685548
7256866,123409458
6520530,159653713
10024625,272601116
9388780,164559224
10733011,26596322
7875538,164829885
6960727,271537332
10288031,272840088
8359098,159047174
9784689,272844325
5682835,377730077
8327183,239238127
8509318,272607179
7802461,164413868
7770207,272942820
9113975,268712674
5721498,184422800
9268273,351909989
10611320,272079500
7117126,63004576
7674262,158919625
6305369,169176598
4471379,138215118
5286631,138961172
8686928,159580049
7293466,271433719
8958784,270787449
6964631,272183321
10992641,416527151
8913610,239308720
12012025,417678263
11501520,299030823
6789982,271536861
10921511,424866000
10910878,399912169
6593968,158632406
10082591,271253184
9942203,158414249
7200451,63007495
1435818,137488725
6125835,137756563
7696149,272177274
11600297,377781344
12689927,299217337
10790349,299156290
4907699,120821235
3765399,184243163
8293555,159098558
12111492,26542979
4165058,138105134
7620192,271670193
4916457,122070554
3325601,120823670
8688300,159762907
10407271,63454613
3119601,137485217
5547013,184092287
11657012,299154225
7917864,268924742
10096961,268703261
10490005,274200614
9480651,273132606
1722623,137314718
7601952,159219481
4909745,121119472
11671065,27775611
8091437,159106407
12012035,417678280
6939715,158926177
10873787,351189243
5953307,122068190
11650744,48504260
10902788,47976758
8461730,185110489
4555494,122140168
11505763,417677057
8746237,158843725
8099102,63210147
6619022,271753106
10332753,158983804
8737522,164670882
10612821,272598631
9459431,159054936
10132946,158786096
12109658,417656439
9787270,273590332
12506941,299217747
10452936,164525230
7679531,159571308
5567438,172770592
2836342,121126160
6586793,164827680
11442502,267570499
8094121,159442386
11235645,399913630
9077456,158274432
3110937,122224243
3428161,120962281
4069477,378085201
6285751,137408400
8234167,63126140
11243409,26418503
10252969,123309397
9181650,239309805
6049717,138636487
5957027,122600677
3112866,122451367
6059044,184427110
11617681,27396438
9047061,268391103
8097602,63009502
3839136,121458019
6696628,275568328
7581239,351763373
10358863,273875825
7024622,158922458
4488941,169456130
9696716,164784107
4814214,120044604
8183687,273138737
3002848,138714002
5599911,120252071
8242009,271259420
6583246,164462200
9513720,164891679
5175464,121598375
8058127,239272743
3234477,137095261
4165473,138214174
7693562,271669972
9326862,164655013
9092504,275490412
3215721,399793712
9581492,158841697
10296585,268707237
6922945,123364029
9583690,159224667
4554789,394176548
9654314,270789364
6365887,137559012
9968207,273683837
11441451,48306356
7817910,159378702
9543001,273588247
3835166,120892871
8378348,272271952
7684838,63367753
6614071,270864432
3343828,351059186
11081729,290034966
3934303,120314957
8309529,271542241
5095458,122596083
11141349,26962576
3219698,120971659
6230972,171091185
7661054,123416199
10551906,273376393
8745809,158789013
4454934,121785676
4174472,184013679
10094550,274199051
12352734,299097936
10710692,48030850
9713632,275575969
8442207,271969832
7627029,272943374
9211364,158836481
9150330,159223670
9884621,158936284
7272399,158795505
8173628,271160490
8045290,272941489
6102714,237190518
5090795,121941616
4930917,138425327
11601547,243271698
12647711,417655205
7765258,271957376
4571903,377907376
11245707,26597718
7877824,158215001
3114053,122607500
8263944,184997915
7202596,63283140
6791620,271961150
3326775,120971908
6691245,63006360
10121047,123493680
9641358,158664618
9273633,158787959
9703982,158935918
5703427,122712097
4076178,184299616
7868937,123313735
8174116,271160477
5353300,121864767
8153730,158384715
5351536,121603262
3526813,120572362
11296048,26415467
8315392,272940284
4647715,122070883
7741750,158432914
10065692,158561213
7762062,271261133
2985364,122451532
3228308,122130716
5542934,377915972
8092036,159179111
9957526,271040472
11446845,399911200
8460352,240194329
5007106,122447227
3662979,184085917
9612106,269272055
6470844,171510647
7379017,272374124
6525946,240185908
11190431,26540578
8241252,271160736
7549105,273034524
11179542,350813457
9003495,164559883
8245829,272174720
6962786,271960394
4269096,138041112
5438757,121732589
9964387,272838790
8431915,63209425
3658440,378084244
3121235,137635231
9528920,63452438
3528900,120823407
11601748,399825860
8331540,185184382
11290297,298964547
9702752,158730017
2712821,137149565
6544608,273505670
5633283,184092612
8355537,158557599
6290636,138221981
7109769,159044310
2554924,120694265
8165873,63009764
9044227,274020743
6181368,390129923
4378082,138804658
9030712,271352587
7357296,159307372
12167756,27639651
12303669,299160776
4155740,122715838
2692818,120637241
9774430,270518109
2306410,137486931
3238595,137549295
8176690,271668117
11152308,28308496
3862382,378012195
10135595,159172227
11410811,27531082
9002636,164522642
9665280,273380168
3441948,122684251
5685160,120043353
8547059,158114367
3848643,122685239
10086803,272278544
9822046,158487711
4660441,138103761
7030617,159572905
6444896,137558813
12317990,27910861
7968553,271260530
7132078,271959884
9526915,63129239
8524250,240194793
10550170,273047021
2019553,137684163
11657153,299159133
3939482,120972955
2422065,120636905
8813081,159097218
7915248,268299041
10383593,123205910
5210637,169559366
5941975,120319728
4351045,121215381
10521501,351908127
4449040,120960627
9394920,158416634
3346960,137687236
4355025,121734770
7834867,271967292
8496834,63286601
9141693,351910271
5116101,184295616
5774525,120689119
9898405,271253839
6609483,63370809
12600038,299096687
11199096,27647376
10139790,159725771
6220316,184424288
9150921,159389200
9541613,273132291
7685250,63373633
6607277,63122111
8265791,185184158
5566860,172423226
7947439,158276444
5175667,121598416
11961075,406950619
7090489,123201188
11820703,27397024
10058829,164668710
7610663,63373449
10972357,267749501
11462922,27531347
2988035,122781112
8742176,158319916
8344065,123313059
6847876,158278279
2859386,137891706
7628163,273141418
7909457,273237347
8146320,164414421
11701976,350814365
4762283,184164457
11045737,267989975
11547869,48504442
5693275,121329938
4844493,138643180
5601750,120496662
5303872,171027715
6635813,268492087
5640006,169082595
7870718,123490154
9473770,271546356
3347946,137892970
12108791,406951042
6443342,137408983
7376750,271958889
8142366,123126389
7220715,272950397
11457546,26814229
8716202,239275390
5193739,138426043
11182897,298784838
4472778,138477510
5897053,169178600
12108612,267746582
3729909,120628311
12201679,399949957
12404124,299218011
9229993,272275256
7731201,123317265
11025983,267669593
9711725,63289642
10071126,159300554
9718329,271425216
11651076,279918664
3755212,138303932
5168799,120497488
10264709,158561626
6059967,360022766
9815596,164556261
7588024,164649774
8392214,269265721
11656804,299154192
4919361,122440606
10073980,159725563
11615460,27083487
6347986,120577544
4075137,184244116
2722428,138210257
5880386,137968597
11304030,27395385
5710528,138100549
7184552,158216095
5611912,121946065
3347263,137815556
8189935,268484009
7819950,159577619
4070464,138805739
4383219,184245090
2158047,122681739
6273063,121330988
4058849,137402891
7382263,272944265
11180222,405685343
10092637,273592837
2852181,137149704
9412786,271546204
11244659,26584016
10472934,240177216
10229946,268385593
10334473,159174016
3934713,120355561
10385248,351898538
11657630,299219773
9873433,123447382
5262899,121460602
7098003,164729010
9724377,273043955
5202183,184163149
8672568,164560424
8611275,279913391
6139265,184423964
6312959,171511768
7612341,275570489
6428473,120899615
11392547,405684847
5003528,122064150
6504965,120495291
5953760,394173444
4036046,120355508
6546033,273777508
11404354,26598062
4358568,394177010
6265768,120105625
4951689,170740682
10339303,63069715
7771991,273236894
9896552,270854103
9821593,158393930
9098294,271427268
10918471,417660409
4383482,184244887
7697551,272487190
11126844,405685393
6946831,159652838
7337220,123363474
9640423,158560359
10321405,164406840
6860628,159575037
8142720,123198328
10924002,26961988
10398963,159051953
4843795,138573839
7339738,164411197
7808692,158215065
8643741,273690025
3529258,120892509
5632912,184008710
6875450,271537005
9785858,273372586
3734759,121326598
7602277,159219548
11759860,267671425
10191272,164657488
9093300,270520229
4839511,137897270
7271243,158721295
9304752,269034309
7190793,158795402
11760148,267747417
8884642,159762314
6496934,123315701
6203786,137210826
6365582,137558100
9138434,164555178
8363084,159521857
12068240,27309213
9963726,272601288
10006929,159174630
3727829,120416425
3643466,122606070
1573013,137147548
9658824,271873860
5780460,121602473
10275709,63291061
10848737,377782564
12158227,417656315
6548484,274118423
4077667,184471023
7938884,123416621
7868044,123198631
8625986,63208798
6705021,271752940
8487748,158844197
5450814,137754621
8801554,164554698
7213219,271671715
7778197,268486527
9450338,164721577
4663266,138573388
8285184,351911563
9715007,270697872
9137646,164522822
8782036,240195711
7750731,159577278
11251118,27391210
8588992,240195006
4841314,138103279
12153602,298897252
9656396,271254512
7807924,158165947
8265356,185111564
10917462,407002141
10330135,158561654
11405833,26818445
5457388,377909891
10851035,399912258
10252281,123130298
8506821,271970241
8949023,159388309
6543823,273231414
8409813,123361917
4469766,137972400
8759764,270954799
9302691,268612129
8375438,271542560
10385682,123445947
10221237,272600368
10751916,264509330
12454804,298961763
8739905,351910835
5181199,122294743
9897374,271040702
8912547,239276293
12601514,267673512
10810949,27916550
4556812,122302123
8612419,158213545
5370147,138433663
7053284,272945724
3428577,120972025
3762003,139035732
10577995,123129865
7124161,270705780
7612691,270524688
2859893,137977008
7739768,158219185
11670465,27768082
7050370,272375628
4665939,378086948
3634300,121468297
11043815,28229207
6101800,258349741
11297569,26583928
7940809,164460080
4587155,169562245
6767230,158793446
1871290,137487876
8885400,63066304
9471542,271042171
9150496,159302817
2578606,137348343
6209916,138099216
12156010,416266265
7465763,272951485
